Lead_ID,Date_Assigned,Sales_Rep,Lead_Source,Status,Projected_Revenue,Days_To_Follow_Up,First_Follow_Up_Date,Data_Quality_Flag
Ld-1940,2025-04-08 15:27:25.805348,James T.,Webinar,In Progress,18703,7,2025-04-15 15:27:25.805348,Accurate
Ld-4860,2025-04-08 15:27:25.805348,Sarah M.,Referral,Closed Won,46045,3,2025-04-11 15:27:25.805348,Missing/Inaccurate
Ld-2584,2025-04-08 15:27:25.805348,Emma W.,Webinar,New,41766,4,2025-04-12 15:27:25.805348,Accurate
Ld-2370,2025-04-08 15:27:25.805348,Emma W.,Webinar,Closed Won,7421,5,2025-04-13 15:27:25.805348,Accurate
Ld-4842,2025-04-08 15:27:25.805348,David L.,Cold Call,New,34290,6,2025-04-14 15:27:25.805348,Accurate
Ld-2515,2025-04-08 15:27:25.805348,Emma W.,Referral,New,38660,8,2025-04-16 15:27:25.805348,Accurate
Ld-2680,2025-04-08 15:27:25.805348,Sarah M.,Referral,New,31431,4,2025-04-12 15:27:25.805348,Accurate
Ld-1159,2025-04-08 15:27:25.805348,Sarah M.,Cold Call,New,20707,6,2025-04-14 15:27:25.805348,Accurate
Ld-1367,2025-04-08 15:27:25.805348,Sarah M.,Website,New,7368,2,2025-04-10 15:27:25.805348,Accurate
Ld-5012,2025-04-08 15:27:25.805348,Sarah M.,Webinar,In Progress,25975,3,2025-04-11 15:27:25.805348,Accurate
Ld-4073,2025-04-08 15:27:25.805348,David L.,Trade Show,New,14168,5,2025-04-13 15:27:25.805348,Accurate
Ld-5471,2025-04-08 15:27:25.805348,Emma W.,Cold Call,Closed Won,19665,4,2025-04-12 15:27:25.805348,Missing/Inaccurate
Ld-1556,2025-04-09 15:27:25.805348,Emma W.,Cold Call,Closed Lost,41939,4,2025-04-13 15:27:25.805348,Accurate
Ld-1182,2025-04-09 15:27:25.805348,David L.,Website,Closed Lost,44353,4,2025-04-13 15:27:25.805348,Accurate
Ld-5663,2025-04-09 15:27:25.805348,Sarah M.,Webinar,Closed Won,8748,5,2025-04-14 15:27:25.805348,Missing/Inaccurate
Ld-1192,2025-04-09 15:27:25.805348,James T.,Webinar,Closed Lost,42505,4,2025-04-13 15:27:25.805348,Accurate
Ld-3578,2025-04-09 15:27:25.805348,Alex H.,Website,In Progress,24363,4,2025-04-13 15:27:25.805348,Accurate
Ld-5614,2025-04-10 15:27:25.805348,Emma W.,Webinar,In Progress,44178,3,2025-04-13 15:27:25.805348,Accurate
Ld-5612,2025-04-10 15:27:25.805348,Alex H.,Webinar,Closed Won,24275,3,2025-04-13 15:27:25.805348,Accurate
Ld-4406,2025-04-10 15:27:25.805348,James T.,Referral,Closed Won,37272,4,2025-04-14 15:27:25.805348,Accurate
Ld-4474,2025-04-10 15:27:25.805348,David L.,Cold Call,Closed Lost,15886,6,2025-04-16 15:27:25.805348,Accurate
Ld-1065,2025-04-10 15:27:25.805348,David L.,Cold Call,Closed Won,45757,5,2025-04-15 15:27:25.805348,Accurate
Ld-1619,2025-04-10 15:27:25.805348,Emma W.,Referral,Closed Lost,11588,3,2025-04-13 15:27:25.805348,Accurate
Ld-5262,2025-04-10 15:27:25.805348,David L.,Referral,Closed Won,23485,3,2025-04-13 15:27:25.805348,Missing/Inaccurate
Ld-3386,2025-04-10 15:27:25.805348,Emma W.,Referral,Closed Won,40153,2,2025-04-12 15:27:25.805348,Missing/Inaccurate
Ld-5447,2025-04-10 15:27:25.805348,Alex H.,Website,Closed Won,12081,4,2025-04-14 15:27:25.805348,Accurate
Ld-5108,2025-04-10 15:27:25.805348,Alex H.,Cold Call,Closed Lost,32962,7,2025-04-17 15:27:25.805348,Missing/Inaccurate
Ld-3952,2025-04-11 15:27:25.805348,Alex H.,Cold Call,New,46855,5,2025-04-16 15:27:25.805348,Accurate
Ld-1511,2025-04-11 15:27:25.805348,James T.,Trade Show,Closed Won,5417,5,2025-04-16 15:27:25.805348,Accurate
Ld-1503,2025-04-11 15:27:25.805348,David L.,Referral,Closed Won,32350,3,2025-04-14 15:27:25.805348,Missing/Inaccurate
Ld-2229,2025-04-11 15:27:25.805348,James T.,Referral,In Progress,9425,4,2025-04-15 15:27:25.805348,Missing/Inaccurate
Ld-4543,2025-04-11 15:27:25.805348,James T.,Cold Call,In Progress,28071,4,2025-04-15 15:27:25.805348,Accurate
Ld-2135,2025-04-11 15:27:25.805348,James T.,Cold Call,Closed Lost,48082,5,2025-04-16 15:27:25.805348,Missing/Inaccurate
Ld-5480,2025-04-11 15:27:25.805348,David L.,Cold Call,In Progress,48937,7,2025-04-18 15:27:25.805348,Accurate
Ld-2166,2025-04-11 15:27:25.805348,Emma W.,Cold Call,Closed Won,6759,3,2025-04-14 15:27:25.805348,Missing/Inaccurate
Ld-4079,2025-04-11 15:27:25.805348,Sarah M.,Website,In Progress,39215,4,2025-04-15 15:27:25.805348,Accurate
Ld-2169,2025-04-11 15:27:25.805348,James T.,Website,In Progress,7482,5,2025-04-16 15:27:25.805348,Accurate
Ld-2232,2025-04-11 15:27:25.805348,David L.,Referral,New,25079,3,2025-04-14 15:27:25.805348,Accurate
Ld-5627,2025-04-11 15:27:25.805348,Alex H.,Referral,Closed Won,26839,2,2025-04-13 15:27:25.805348,Missing/Inaccurate
Ld-3233,2025-04-11 15:27:25.805348,James T.,Referral,Closed Won,37376,2,2025-04-13 15:27:25.805348,Missing/Inaccurate
Ld-1111,2025-04-11 15:27:25.805348,Emma W.,Referral,Closed Lost,28599,4,2025-04-15 15:27:25.805348,Missing/Inaccurate
Ld-5932,2025-04-11 15:27:25.805348,James T.,Cold Call,Closed Won,11587,5,2025-04-16 15:27:25.805348,Accurate
Ld-2591,2025-04-11 15:27:25.805348,Alex H.,Webinar,In Progress,26727,5,2025-04-16 15:27:25.805348,Accurate
Ld-5796,2025-04-11 15:27:25.805348,Sarah M.,Website,Closed Won,45091,6,2025-04-17 15:27:25.805348,Missing/Inaccurate
Ld-3031,2025-04-11 15:27:25.805348,Sarah M.,Referral,Closed Lost,43360,4,2025-04-15 15:27:25.805348,Accurate
Ld-2871,2025-04-11 15:27:25.805348,Alex H.,Trade Show,New,40923,5,2025-04-16 15:27:25.805348,Missing/Inaccurate
Ld-2667,2025-04-11 15:27:25.805348,James T.,Trade Show,In Progress,38756,4,2025-04-15 15:27:25.805348,Accurate
Ld-5329,2025-04-12 15:27:25.805348,James T.,Cold Call,Closed Lost,21678,5,2025-04-17 15:27:25.805348,Accurate
Ld-5067,2025-04-12 15:27:25.805348,David L.,Trade Show,In Progress,41432,4,2025-04-16 15:27:25.805348,Missing/Inaccurate
Ld-3021,2025-04-12 15:27:25.805348,James T.,Webinar,Closed Won,31200,5,2025-04-17 15:27:25.805348,Accurate
Ld-3225,2025-04-12 15:27:25.805348,James T.,Webinar,In Progress,20901,3,2025-04-15 15:27:25.805348,Missing/Inaccurate
Ld-1463,2025-04-12 15:27:25.805348,Emma W.,Referral,In Progress,28289,2,2025-04-14 15:27:25.805348,Accurate
Ld-3242,2025-04-12 15:27:25.805348,James T.,Website,Closed Lost,14715,7,2025-04-19 15:27:25.805348,Accurate
Ld-2256,2025-04-12 15:27:25.805348,Sarah M.,Webinar,Closed Won,24063,2,2025-04-14 15:27:25.805348,Missing/Inaccurate
Ld-1125,2025-04-12 15:27:25.805348,David L.,Referral,New,22412,1,2025-04-13 15:27:25.805348,Accurate
Ld-4853,2025-04-13 15:27:25.805348,Alex H.,Trade Show,New,15211,5,2025-04-18 15:27:25.805348,Accurate
Ld-5433,2025-04-13 15:27:25.805348,David L.,Trade Show,Closed Lost,10520,4,2025-04-17 15:27:25.805348,Accurate
Ld-2152,2025-04-13 15:27:25.805348,James T.,Trade Show,In Progress,24097,4,2025-04-17 15:27:25.805348,Accurate
Ld-4323,2025-04-13 15:27:25.805348,David L.,Cold Call,In Progress,11313,3,2025-04-16 15:27:25.805348,Missing/Inaccurate
Ld-1819,2025-04-13 15:27:25.805348,David L.,Webinar,New,15161,3,2025-04-16 15:27:25.805348,Missing/Inaccurate
Ld-3398,2025-04-13 15:27:25.805348,Emma W.,Trade Show,New,43595,3,2025-04-16 15:27:25.805348,Accurate
Ld-3984,2025-04-13 15:27:25.805348,Alex H.,Trade Show,Closed Lost,33276,4,2025-04-17 15:27:25.805348,Accurate
Ld-2992,2025-04-13 15:27:25.805348,David L.,Website,Closed Lost,9033,7,2025-04-20 15:27:25.805348,Accurate
Ld-5172,2025-04-13 15:27:25.805348,David L.,Cold Call,Closed Lost,8765,3,2025-04-16 15:27:25.805348,Accurate
Ld-5173,2025-04-13 15:27:25.805348,Alex H.,Referral,New,20950,2,2025-04-15 15:27:25.805348,Missing/Inaccurate
Ld-5549,2025-04-13 15:27:25.805348,James T.,Trade Show,Closed Won,42548,4,2025-04-17 15:27:25.805348,Missing/Inaccurate
Ld-3838,2025-04-13 15:27:25.805348,Sarah M.,Referral,Closed Won,25354,1,2025-04-14 15:27:25.805348,Missing/Inaccurate
Ld-4485,2025-04-13 15:27:25.805348,David L.,Trade Show,Closed Lost,46160,5,2025-04-18 15:27:25.805348,Accurate
Ld-1273,2025-04-13 15:27:25.805348,Alex H.,Website,New,43360,6,2025-04-19 15:27:25.805348,Missing/Inaccurate
Ld-4087,2025-04-13 15:27:25.805348,David L.,Trade Show,Closed Won,21789,6,2025-04-19 15:27:25.805348,Accurate
Ld-5354,2025-04-13 15:27:25.805348,Alex H.,Trade Show,Closed Lost,45597,3,2025-04-16 15:27:25.805348,Missing/Inaccurate
Ld-2929,2025-04-13 15:27:25.805348,Emma W.,Trade Show,In Progress,15724,4,2025-04-17 15:27:25.805348,Accurate
Ld-3739,2025-04-13 15:27:25.805348,Emma W.,Website,New,43328,3,2025-04-16 15:27:25.805348,Accurate
Ld-1909,2025-04-13 15:27:25.805348,David L.,Website,Closed Won,33024,4,2025-04-17 15:27:25.805348,Missing/Inaccurate
Ld-1776,2025-04-13 15:27:25.805348,Sarah M.,Trade Show,In Progress,47289,3,2025-04-16 15:27:25.805348,Missing/Inaccurate
Ld-5199,2025-04-14 15:27:25.805348,Sarah M.,Website,New,19114,5,2025-04-19 15:27:25.805348,Accurate
Ld-4084,2025-04-14 15:27:25.805348,David L.,Cold Call,New,47856,5,2025-04-19 15:27:25.805348,Missing/Inaccurate
Ld-4800,2025-04-14 15:27:25.805348,David L.,Cold Call,Closed Won,49254,4,2025-04-18 15:27:25.805348,Accurate
Ld-1303,2025-04-14 15:27:25.805348,Sarah M.,Webinar,Closed Won,24738,4,2025-04-18 15:27:25.805348,Accurate
Ld-2502,2025-04-14 15:27:25.805348,Alex H.,Website,New,16362,4,2025-04-18 15:27:25.805348,Accurate
Ld-1517,2025-04-14 15:27:25.805348,David L.,Website,New,43513,1,2025-04-15 15:27:25.805348,Accurate
Ld-5429,2025-04-14 15:27:25.805348,Alex H.,Cold Call,In Progress,40468,2,2025-04-16 15:27:25.805348,Missing/Inaccurate
Ld-5463,2025-04-14 15:27:25.805348,David L.,Webinar,New,48370,4,2025-04-18 15:27:25.805348,Accurate
Ld-5074,2025-04-14 15:27:25.805348,Sarah M.,Website,New,42125,1,2025-04-15 15:27:25.805348,Missing/Inaccurate
Ld-5139,2025-04-14 15:27:25.805348,Alex H.,Trade Show,Closed Lost,29335,4,2025-04-18 15:27:25.805348,Accurate
Ld-4060,2025-04-14 15:27:25.805348,James T.,Website,New,6492,5,2025-04-19 15:27:25.805348,Missing/Inaccurate
Ld-4267,2025-04-14 15:27:25.805348,Emma W.,Cold Call,In Progress,15233,1,2025-04-15 15:27:25.805348,Accurate
Ld-2081,2025-04-14 15:27:25.805348,James T.,Website,Closed Lost,48879,4,2025-04-18 15:27:25.805348,Accurate
Ld-5509,2025-04-14 15:27:25.805348,Emma W.,Referral,New,14359,2,2025-04-16 15:27:25.805348,Missing/Inaccurate
Ld-1601,2025-04-14 15:27:25.805348,David L.,Cold Call,Closed Lost,22924,3,2025-04-17 15:27:25.805348,Missing/Inaccurate
Ld-1691,2025-04-14 15:27:25.805348,David L.,Trade Show,New,25159,6,2025-04-20 15:27:25.805348,Missing/Inaccurate
Ld-2937,2025-04-14 15:27:25.805348,James T.,Cold Call,Closed Lost,46235,3,2025-04-17 15:27:25.805348,Missing/Inaccurate
Ld-1091,2025-04-14 15:27:25.805348,Sarah M.,Webinar,In Progress,44976,3,2025-04-17 15:27:25.805348,Accurate
Ld-4117,2025-04-15 15:27:25.805348,Emma W.,Cold Call,In Progress,26259,6,2025-04-21 15:27:25.805348,Missing/Inaccurate
Ld-2959,2025-04-15 15:27:25.805348,Sarah M.,Website,In Progress,9470,4,2025-04-19 15:27:25.805348,Accurate
Ld-1775,2025-04-15 15:27:25.805348,David L.,Webinar,In Progress,11949,5,2025-04-20 15:27:25.805348,Accurate
Ld-3713,2025-04-15 15:27:25.805348,David L.,Trade Show,Closed Lost,20261,4,2025-04-19 15:27:25.805348,Accurate
Ld-1272,2025-04-15 15:27:25.805348,Sarah M.,Trade Show,New,7557,3,2025-04-18 15:27:25.805348,Accurate
Ld-1259,2025-04-15 15:27:25.805348,James T.,Website,Closed Lost,48016,4,2025-04-19 15:27:25.805348,Accurate
Ld-4312,2025-04-15 15:27:25.805348,Sarah M.,Website,New,12597,6,2025-04-21 15:27:25.805348,Accurate
Ld-1789,2025-04-15 15:27:25.805348,James T.,Trade Show,New,42660,2,2025-04-17 15:27:25.805348,Missing/Inaccurate
Ld-4593,2025-04-15 15:27:25.805348,Emma W.,Trade Show,In Progress,10571,5,2025-04-20 15:27:25.805348,Accurate
Ld-3449,2025-04-15 15:27:25.805348,Emma W.,Trade Show,In Progress,27804,4,2025-04-19 15:27:25.805348,Accurate
Ld-3759,2025-04-15 15:27:25.805348,David L.,Cold Call,New,33228,4,2025-04-19 15:27:25.805348,Accurate
Ld-3775,2025-04-15 15:27:25.805348,James T.,Referral,Closed Lost,28017,4,2025-04-19 15:27:25.805348,Accurate
Ld-5747,2025-04-15 15:27:25.805348,Sarah M.,Website,Closed Won,9996,2,2025-04-17 15:27:25.805348,Accurate
Ld-2897,2025-04-15 15:27:25.805348,Alex H.,Website,Closed Won,28040,6,2025-04-21 15:27:25.805348,Accurate
Ld-5638,2025-04-15 15:27:25.805348,James T.,Referral,In Progress,42102,6,2025-04-21 15:27:25.805348,Accurate
Ld-4184,2025-04-15 15:27:25.805348,Emma W.,Webinar,Closed Lost,5726,4,2025-04-19 15:27:25.805348,Accurate
Ld-5815,2025-04-15 15:27:25.805348,Alex H.,Trade Show,New,34299,6,2025-04-21 15:27:25.805348,Missing/Inaccurate
Ld-1003,2025-04-15 15:27:25.805348,Emma W.,Trade Show,Closed Won,49732,3,2025-04-18 15:27:25.805348,Accurate
Ld-5774,2025-04-15 15:27:25.805348,Alex H.,Cold Call,Closed Won,5917,3,2025-04-18 15:27:25.805348,Missing/Inaccurate
Ld-3829,2025-04-16 15:27:25.805348,Sarah M.,Referral,In Progress,32624,6,2025-04-22 15:27:25.805348,Accurate
Ld-2028,2025-04-16 15:27:25.805348,Emma W.,Trade Show,Closed Lost,41455,3,2025-04-19 15:27:25.805348,Accurate
Ld-5833,2025-04-16 15:27:25.805348,James T.,Referral,Closed Won,20160,6,2025-04-22 15:27:25.805348,Missing/Inaccurate
Ld-1225,2025-04-16 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,39754,5,2025-04-21 15:27:25.805348,Missing/Inaccurate
Ld-4718,2025-04-16 15:27:25.805348,David L.,Website,Closed Won,22908,4,2025-04-20 15:27:25.805348,Missing/Inaccurate
Ld-3115,2025-04-16 15:27:25.805348,Sarah M.,Webinar,Closed Won,16130,1,2025-04-17 15:27:25.805348,Accurate
Ld-4693,2025-04-16 15:27:25.805348,Alex H.,Cold Call,New,17828,6,2025-04-22 15:27:25.805348,Accurate
Ld-3530,2025-04-16 15:27:25.805348,Sarah M.,Webinar,In Progress,33444,2,2025-04-18 15:27:25.805348,Accurate
Ld-2288,2025-04-16 15:27:25.805348,David L.,Referral,Closed Lost,45760,3,2025-04-19 15:27:25.805348,Missing/Inaccurate
Ld-1072,2025-04-16 15:27:25.805348,Sarah M.,Website,In Progress,38763,3,2025-04-19 15:27:25.805348,Accurate
Ld-4806,2025-04-16 15:27:25.805348,Emma W.,Referral,Closed Won,48527,4,2025-04-20 15:27:25.805348,Accurate
Ld-2709,2025-04-17 15:27:25.805348,David L.,Referral,Closed Won,16536,3,2025-04-20 15:27:25.805348,Accurate
Ld-5336,2025-04-17 15:27:25.805348,Emma W.,Cold Call,New,26128,2,2025-04-19 15:27:25.805348,Accurate
Ld-4874,2025-04-17 15:27:25.805348,David L.,Cold Call,Closed Won,9967,3,2025-04-20 15:27:25.805348,Missing/Inaccurate
Ld-4727,2025-04-17 15:27:25.805348,Alex H.,Trade Show,New,9426,8,2025-04-25 15:27:25.805348,Accurate
Ld-3239,2025-04-17 15:27:25.805348,Emma W.,Referral,New,9895,5,2025-04-22 15:27:25.805348,Missing/Inaccurate
Ld-2734,2025-04-17 15:27:25.805348,Sarah M.,Trade Show,New,8762,4,2025-04-21 15:27:25.805348,Accurate
Ld-2149,2025-04-17 15:27:25.805348,Sarah M.,Website,New,42148,5,2025-04-22 15:27:25.805348,Accurate
Ld-4522,2025-04-17 15:27:25.805348,Emma W.,Referral,Closed Won,35622,3,2025-04-20 15:27:25.805348,Accurate
Ld-4416,2025-04-17 15:27:25.805348,Sarah M.,Website,Closed Lost,12269,4,2025-04-21 15:27:25.805348,Missing/Inaccurate
Ld-4956,2025-04-17 15:27:25.805348,James T.,Webinar,Closed Won,33152,6,2025-04-23 15:27:25.805348,Accurate
Ld-4841,2025-04-17 15:27:25.805348,James T.,Website,In Progress,39064,7,2025-04-24 15:27:25.805348,Accurate
Ld-1872,2025-04-18 15:27:25.805348,David L.,Referral,Closed Lost,44650,4,2025-04-22 15:27:25.805348,Accurate
Ld-4586,2025-04-18 15:27:25.805348,Emma W.,Website,New,45586,6,2025-04-24 15:27:25.805348,Accurate
Ld-4238,2025-04-18 15:27:25.805348,Sarah M.,Cold Call,Closed Lost,14428,4,2025-04-22 15:27:25.805348,Missing/Inaccurate
Ld-3165,2025-04-18 15:27:25.805348,Emma W.,Cold Call,Closed Lost,33482,5,2025-04-23 15:27:25.805348,Missing/Inaccurate
Ld-3389,2025-04-18 15:27:25.805348,Sarah M.,Website,New,46424,2,2025-04-20 15:27:25.805348,Accurate
Ld-2972,2025-04-18 15:27:25.805348,Alex H.,Trade Show,In Progress,20504,6,2025-04-24 15:27:25.805348,Missing/Inaccurate
Ld-1299,2025-04-18 15:27:25.805348,David L.,Trade Show,Closed Lost,8436,7,2025-04-25 15:27:25.805348,Missing/Inaccurate
Ld-3003,2025-04-18 15:27:25.805348,James T.,Referral,In Progress,44882,1,2025-04-19 15:27:25.805348,Accurate
Ld-1237,2025-04-18 15:27:25.805348,Sarah M.,Referral,Closed Lost,40153,4,2025-04-22 15:27:25.805348,Accurate
Ld-1214,2025-04-18 15:27:25.805348,Emma W.,Referral,In Progress,20087,2,2025-04-20 15:27:25.805348,Accurate
Ld-1313,2025-04-18 15:27:25.805348,James T.,Website,Closed Lost,42410,3,2025-04-21 15:27:25.805348,Missing/Inaccurate
Ld-2818,2025-04-19 15:27:25.805348,Alex H.,Referral,New,44004,4,2025-04-23 15:27:25.805348,Accurate
Ld-1298,2025-04-19 15:27:25.805348,David L.,Trade Show,Closed Won,19373,5,2025-04-24 15:27:25.805348,Missing/Inaccurate
Ld-4051,2025-04-19 15:27:25.805348,Sarah M.,Website,New,10374,1,2025-04-20 15:27:25.805348,Accurate
Ld-2473,2025-04-19 15:27:25.805348,Emma W.,Referral,New,36883,8,2025-04-27 15:27:25.805348,Accurate
Ld-1469,2025-04-19 15:27:25.805348,David L.,Trade Show,New,21364,5,2025-04-24 15:27:25.805348,Missing/Inaccurate
Ld-4699,2025-04-19 15:27:25.805348,Emma W.,Website,New,49864,6,2025-04-25 15:27:25.805348,Accurate
Ld-3476,2025-04-19 15:27:25.805348,James T.,Cold Call,Closed Won,11979,4,2025-04-23 15:27:25.805348,Accurate
Ld-1009,2025-04-19 15:27:25.805348,Emma W.,Trade Show,Closed Lost,49131,5,2025-04-24 15:27:25.805348,Accurate
Ld-1795,2025-04-19 15:27:25.805348,Emma W.,Trade Show,New,32169,5,2025-04-24 15:27:25.805348,Missing/Inaccurate
Ld-1177,2025-04-19 15:27:25.805348,Emma W.,Webinar,Closed Won,39766,6,2025-04-25 15:27:25.805348,Accurate
Ld-1026,2025-04-19 15:27:25.805348,James T.,Webinar,In Progress,23431,5,2025-04-24 15:27:25.805348,Accurate
Ld-3393,2025-04-19 15:27:25.805348,David L.,Webinar,Closed Lost,9798,4,2025-04-23 15:27:25.805348,Accurate
Ld-1387,2025-04-19 15:27:25.805348,Emma W.,Webinar,Closed Won,20338,4,2025-04-23 15:27:25.805348,Accurate
Ld-3354,2025-04-20 15:27:25.805348,Sarah M.,Referral,New,42285,3,2025-04-23 15:27:25.805348,Accurate
Ld-1870,2025-04-20 15:27:25.805348,Alex H.,Trade Show,Closed Lost,45441,3,2025-04-23 15:27:25.805348,Missing/Inaccurate
Ld-4018,2025-04-20 15:27:25.805348,David L.,Webinar,In Progress,20282,7,2025-04-27 15:27:25.805348,Missing/Inaccurate
Ld-2140,2025-04-20 15:27:25.805348,Sarah M.,Website,Closed Lost,41368,5,2025-04-25 15:27:25.805348,Missing/Inaccurate
Ld-4503,2025-04-20 15:27:25.805348,David L.,Website,New,49716,3,2025-04-23 15:27:25.805348,Missing/Inaccurate
Ld-5610,2025-04-20 15:27:25.805348,Sarah M.,Website,Closed Lost,27260,4,2025-04-24 15:27:25.805348,Accurate
Ld-3273,2025-04-20 15:27:25.805348,Sarah M.,Trade Show,In Progress,33495,2,2025-04-22 15:27:25.805348,Accurate
Ld-1354,2025-04-20 15:27:25.805348,Alex H.,Referral,Closed Won,17533,4,2025-04-24 15:27:25.805348,Missing/Inaccurate
Ld-1606,2025-04-20 15:27:25.805348,Sarah M.,Referral,Closed Won,47348,7,2025-04-27 15:27:25.805348,Missing/Inaccurate
Ld-4082,2025-04-20 15:27:25.805348,Alex H.,Referral,Closed Lost,49619,5,2025-04-25 15:27:25.805348,Accurate
Ld-1212,2025-04-20 15:27:25.805348,Alex H.,Cold Call,In Progress,39698,4,2025-04-24 15:27:25.805348,Missing/Inaccurate
Ld-2599,2025-04-21 15:27:25.805348,James T.,Webinar,New,42311,2,2025-04-23 15:27:25.805348,Accurate
Ld-1911,2025-04-21 15:27:25.805348,Alex H.,Trade Show,In Progress,31900,5,2025-04-26 15:27:25.805348,Accurate
Ld-3362,2025-04-21 15:27:25.805348,Alex H.,Webinar,In Progress,35874,4,2025-04-25 15:27:25.805348,Accurate
Ld-5126,2025-04-21 15:27:25.805348,Emma W.,Website,New,37298,5,2025-04-26 15:27:25.805348,Accurate
Ld-5883,2025-04-21 15:27:25.805348,Alex H.,Referral,Closed Lost,23263,2,2025-04-23 15:27:25.805348,Accurate
Ld-5430,2025-04-21 15:27:25.805348,Emma W.,Webinar,Closed Lost,28199,3,2025-04-24 15:27:25.805348,Accurate
Ld-5082,2025-04-21 15:27:25.805348,David L.,Referral,In Progress,23287,2,2025-04-23 15:27:25.805348,Accurate
Ld-4074,2025-04-21 15:27:25.805348,James T.,Website,In Progress,25961,4,2025-04-25 15:27:25.805348,Missing/Inaccurate
Ld-2118,2025-04-21 15:27:25.805348,James T.,Cold Call,Closed Won,6645,5,2025-04-26 15:27:25.805348,Missing/Inaccurate
Ld-5409,2025-04-21 15:27:25.805348,James T.,Webinar,Closed Lost,35816,1,2025-04-22 15:27:25.805348,Accurate
Ld-2465,2025-04-21 15:27:25.805348,James T.,Website,Closed Won,45600,5,2025-04-26 15:27:25.805348,Missing/Inaccurate
Ld-2259,2025-04-21 15:27:25.805348,David L.,Website,In Progress,25607,1,2025-04-22 15:27:25.805348,Missing/Inaccurate
Ld-1451,2025-04-22 15:27:25.805348,Sarah M.,Cold Call,In Progress,40247,4,2025-04-26 15:27:25.805348,Missing/Inaccurate
Ld-2323,2025-04-22 15:27:25.805348,Emma W.,Cold Call,Closed Won,45483,4,2025-04-26 15:27:25.805348,Accurate
Ld-4353,2025-04-22 15:27:25.805348,James T.,Website,New,9857,4,2025-04-26 15:27:25.805348,Missing/Inaccurate
Ld-1355,2025-04-22 15:27:25.805348,Emma W.,Webinar,In Progress,45111,4,2025-04-26 15:27:25.805348,Accurate
Ld-2045,2025-04-22 15:27:25.805348,Sarah M.,Referral,In Progress,5922,1,2025-04-23 15:27:25.805348,Missing/Inaccurate
Ld-4816,2025-04-22 15:27:25.805348,Alex H.,Webinar,Closed Lost,47506,3,2025-04-25 15:27:25.805348,Accurate
Ld-5364,2025-04-22 15:27:25.805348,James T.,Referral,Closed Won,31711,4,2025-04-26 15:27:25.805348,Accurate
Ld-4610,2025-04-22 15:27:25.805348,Emma W.,Cold Call,Closed Won,28478,6,2025-04-28 15:27:25.805348,Missing/Inaccurate
Ld-1733,2025-04-22 15:27:25.805348,Sarah M.,Referral,In Progress,20106,5,2025-04-27 15:27:25.805348,Missing/Inaccurate
Ld-4890,2025-04-22 15:27:25.805348,Alex H.,Referral,In Progress,7787,2,2025-04-24 15:27:25.805348,Missing/Inaccurate
Ld-1729,2025-04-22 15:27:25.805348,Alex H.,Webinar,Closed Lost,23384,6,2025-04-28 15:27:25.805348,Accurate
Ld-3360,2025-04-22 15:27:25.805348,David L.,Website,In Progress,19818,2,2025-04-24 15:27:25.805348,Accurate
Ld-3237,2025-04-22 15:27:25.805348,Sarah M.,Trade Show,In Progress,25421,5,2025-04-27 15:27:25.805348,Accurate
Ld-3961,2025-04-22 15:27:25.805348,David L.,Webinar,New,17576,4,2025-04-26 15:27:25.805348,Accurate
Ld-4507,2025-04-23 15:27:25.805348,David L.,Cold Call,Closed Won,33220,3,2025-04-26 15:27:25.805348,Accurate
